iso,year,tree_loss_ha,gfw_gross_emissions_co2e_all_gases__Mg
DOM,2008,21612.20822,9160242.622
DZA,2008,7972.33696,2574394.315
ECU,2008,51890.07405,31600141.35
EGY,2008,81.46682984,38795.43202
ESP,2008,44287.97422,16864249
EST,2008,18296.51161,4932852.605
ETH,2008,24008.62801,10692307.75
FIN,2008,200192.107,41429007.02
FJI,2008,2387.257111,1290804.004
FRA,2008,86955.39993,41132911.52
GAB,2008,17367.16599,10080357.2
GBR,2008,12505.12979,5268128.829
GEO,2008,745.6179695,293079.2598
GGY,2008,0.252044675,79.37215652
GHA,2008,37848.66471,16943980.67
GIN,2008,21481.36187,7890768.055
GLP,2008,134.8593614,55354.2212
GMB,2008,297.2128362,74022.87116
GNB,2008,3248.361754,1135633.695
GNQ,2008,4821.675874,2934578.567
GRC,2008,21197.20768,4213932.899
GRD,2008,64.18114656,36263.73186
GTM,2008,77172.95991,35082883.37
GUF,2008,5223.395382,3877151.88
GUY,2008,9460.220061,6207426.605
HKG,2008,26.51698052,10526.40428
HND,2008,43299.04955,19594916.06
HRV,2008,3890.747255,1572274.276
HTI,2008,2191.548927,846669.2714
HUN,2008,8911.602985,3393013.102
IDN,2008,1396251.29,1015273791
IND,2008,85952.75573,41815876.79
IRL,2008,6923.786207,3275741.397
IRN,2008,374.2013381,89389.31113
IRQ,2008,17.80291335,4963.688561
ISR,2008,65.05592308,16849.6028
ITA,2008,15153.61513,4522461.568
JAM,2008,2026.920948,1062386.825
JEY,2008,2.076033521,643.7912916
JPN,2008,40839.3151,17835726.17
KAZ,2008,4548.577746,1109900.14
KEN,2008,19224.20869,8753996.833
KGZ,2008,106.6869543,26213.61692
KHM,2008,83499.46632,49065894.72
KNA,2008,22.80816581,10505.54165
KOR,2008,14022.03191,4435586.295
LAO,2008,80591.8662,42030664.79
LBN,2008,393.7967702,96890.60634
LBR,2008,36172.38479,18019312.04
LBY,2008,5.719577115,958.6251827
LCA,2008,56.11256767,28327.33146
LIE,2008,8.851673785,5326.087568
LKA,2008,6499.718686,2564580.018
LSO,2008,5.786412848,1750.096955
LTU,2008,15203.36586,4685035.461
LUX,2008,983.5287603,528583.33
LVA,2008,29308.3117,8671615.811
MAC,2008,3.641185762,0
MAF,2008,2.929328065,711.1486459
MAR,2008,3409.465997,1067109.112
MDA,2008,135.1053107,40103.61147
MDG,2008,123502.2673,55570161.28
MDV,2008,6.652925154,96.3982389
MEX,2008,184377.2476,67229047.62
MKD,2008,3960.287253,1396608.258
MLI,2008,105.644876,36777.6411
MLT,2008,0.939207352,207.8637182
MMR,2008,119216.2782,64018650.65
MNE,2008,1429.190371,621233.6673
MNG,2008,56001.45858,8525783.625
MOZ,2008,204759.7038,67243880.64
MSR,2008,6.56391105,3428.530713
MTQ,2008,278.1229154,134850.968
MUS,2008,188.6357347,87541.60681
MWI,2008,9724.433224,3937005.24
MYS,2008,367972.3269,245798111.8
MYT,2008,42.7912339,22280.8176
NAM,2008,33.50885191,6664.091417
NCL,2008,521.7802026,238177.3995
NGA,2008,27470.65874,11509810.21
NIC,2008,53814.34588,27649761.74
NLD,2008,1150.752282,469063.5233
NOR,2008,33815.40052,8173754.872
NPL,2008,2991.812973,1649555.838
NZL,2008,61372.24404,32675675.4
OMN,2008,0.069237457,20.61540633
PAK,2008,1054.172523,403842.6736
PAN,2008,39945.21458,21181767.09
PER,2008,126614.3919,82495876.03
PHL,2008,38702.70455,23084587.29
PLW,2008,64.54485365,50324.80808
PNG,2008,71045.21117,52662412.13
POL,2008,47941.06022,16864803.53
PRI,2008,1215.505162,601285.2038
PRK,2008,18782.93788,6356778.523
PRT,2008,33614.95662,11909427.24
PRY,2008,376342.8295,83795965.74
PSE,2008,2.546264557,728.6046251
REU,2008,15.10035628,6850.73644
ROU,2008,17535.36404,8055129.759
RUS,2008,3047988.248,491384728.7
RWA,2008,1100.630595,549390.8136
SDN,2008,55.47708851,15956.83857
SEN,2008,285.2699202,85751.98093
SGP,2008,35.45650921,13149.81338
SLB,2008,8171.095974,6154505.052
SLE,2008,20924.70928,9347638.668
SLV,2008,3324.58699,1390798.398
SMR,2008,0.39037321,87.70928084
SOM,2008,250.2050474,51773.30429
SRB,2008,3260.221615,1385113.765
SSD,2008,9009.289343,2380880.098
SUR,2008,7510.653751,5482030.878
SVK,2008,13466.11381,6299690.343
SVN,2008,1856.87272,919801.4363
SWE,2008,293724.0636,67041343.46
SWZ,2008,4582.258952,2632628.106
SXM,2008,1.611253979,530.5382729
SYR,2008,834.1577424,191536.1771
TCA,2008,61.23841442,13576.27735
TCD,2008,3402.111485,916218.3201
TGO,2008,1177.750818,407597.7917
THA,2008,80143.31798,42221963.43
TJK,2008,33.11413628,10674.80222
TKM,2008,74.74021833,21950.8064
TLS,2008,832.729144,466209.6762
TTO,2008,1269.898145,645541.2963
TUN,2008,718.2819675,213838.408
TUR,2008,28891.37388,6949323.447
TWN,2008,2311.267564,1187165.745
TZA,2008,164250.7329,52154555.49
UGA,2008,36925.97898,15836662.39
UKR,2008,53015.86334,19231723.62
URY,2008,23597.19782,13332447.34
USA,2008,2213723.539,876976654.1
UZB,2008,43.5204279,12949.01269
VCT,2008,41.89964469,22030.66686
VEN,2008,120575.1616,49592066.34
VGB,2008,7.015289458,2644.43456
VIR,2008,40.01919435,16113.80613
VNM,2008,108285.7567,65026271.23
VUT,2008,194.0588848,111848.0193
XAD,2008,1.396773642,406.6587365
XCA,2008,16.26816692,905.1811275
XKO,2008,1143.161794,506087.6456
XNC,2008,20.18396634,5058.784529
ZAF,2008,81375.56537,54503250.19
ZMB,2008,66180.22112,22086845.62
ZWE,2008,5435.130869,1948775.323
ABW,2009,0.375797838,56.61136269
AFG,2009,70.40549692,14274.5302
AGO,2009,165947.6504,52360119.74
AIA,2009,1.90246758,403.0766367
ALA,2009,675.746188,175680.7456
ALB,2009,1337.340292,570716.5175
AND,2009,2.853299605,1365.211419
ARG,2009,309857.9992,70185437.9
ARM,2009,202.7335175,60998.01287
ATG,2009,61.53009482,22496.10022
AUS,2009,203711.0919,63425159.39
AUT,2009,15887.11456,7767724.726
AZE,2009,371.8340475,117679.3088
BDI,2009,882.7760185,319413.6208
BEL,2009,5176.362959,2669626.43
BEN,2009,4929.158829,1584871.989
BES,2009,0.956144352,19.86100337
BFA,2009,4.531714429,4975.985348
BGD,2009,5624.91051,2821552.062
BGR,2009,6099.640914,2362668.607
BHS,2009,823.9719624,230873.8629
BIH,2009,1296.334775,565848.5395
BLR,2009,35542.67515,11842644.14
BLZ,2009,10264.12716,4593013.286
BMU,2009,0.457064113,169.3621994
BOL,2009,225270.2916,97422779.7
BRA,2009,1817901.233,941038553.3
BRB,2009,13.26493628,4115.330803
BRN,2009,2169.473926,1436633.597
BTN,2009,1175.459352,699564.2293
BWA,2009,41.32463148,8280.460621
CAF,2009,48252.90322,22510547.68
CAN,2009,1550371.987,526306824.1
CHE,2009,2274.492164,1173660.842
CHL,2009,88566.57692,31835776.22
CHN,2009,599603.2269,266287602
CIV,2009,108875.8152,51016831.73
CMR,2009,36072.01191,21244472.05
COD,2009,635215.1916,376130356.5
COG,2009,19073.00668,9838324.537
COL,2009,237890.8827,124951990.3
COM,2009,112.2063287,54701.18486
CPV,2009,7.957187264,0
CRI,2009,22464.55477,11800274.07
CUB,2009,16259.9006,5421908.576
CUW,2009,4.664949847,1063.132009
CYM,2009,29.88331568,8574.275887
CYP,2009,56.43821077,16392.10967
CZE,2009,13514.29448,6423698.572
DEU,2009,28761.54305,14277264.81
DMA,2009,73.78040032,42251.18869
DNK,2009,6645.67895,2042046.49
DOM,2009,13966.84286,5805655.457
DZA,2009,10467.27357,3472906.106
ECU,2009,57646.3496,33918779.52
EGY,2009,59.56834375,17507.14606
ESP,2009,67544.77998,24052467.31
EST,2009,18822.74067,5098248.306
ETH,2009,29279.02031,13201635.09
FIN,2009,176320.2607,35021215.17
FJI,2009,1790.739824,983268.5443
FRA,2009,67053.59918,29260941.45
GAB,2009,18252.22194,11274685.56
GBR,2009,37709.69901,14744769.19
GEO,2009,448.3663809,164996.6006
GGY,2009,0.80613844,230.1354975
GHA,2009,38252.52539,18204430.02
GIN,2009,23388.00517,8918838.878
GLP,2009,118.3236839,49230.29068
GMB,2009,8.991778087,3494.897265
GNB,2009,7963.973504,2755445.158
GNQ,2009,5684.844643,3499267.685
GRC,2009,6564.26725,1646706.094
GRD,2009,93.76963414,54131.91736
GTM,2009,86944.43168,39904524.21
GUF,2009,2861.953997,2150068.711
GUY,2009,8267.026506,5288670.274
HKG,2009,50.10995732,20671.74695
HND,2009,51514.12911,25235840.26
HRV,2009,2902.639756,1206485.044
HTI,2009,2464.671315,1012915.353
HUN,2009,10072.46724,3889774.91
IDN,2009,1944963.172,1382802572
IMN,2009,47.11863735,14364.01896
IND,2009,79202.84904,38524328.52
IRL,2009,7230.723851,3390422.822
IRN,2009,191.2876192,42409.086
IRQ,2009,15.79663199,4073.98444
ISR,2009,93.0957598,23097.49362
ITA,2009,14792.7007,4569853.734
JAM,2009,3538.281777,1814726.051
JEY,2009,1.265435702,430.0907752
JPN,2009,40894.99086,18079498.59
KAZ,2009,6432.647498,1856354.849
KEN,2009,17696.12609,7382233.305
KGZ,2009,201.2159922,56999.1339
KHM,2009,121021.3658,68522461.37
KNA,2009,33.76806495,14590.11964
KOR,2009,16415.8599,5264144.45
LAO,2009,145564.2093,76269658.57
LBN,2009,340.4467987,96874.13468
LBR,2009,75135.89504,37655126.17
LBY,2009,5.523105195,900.5862008
LCA,2009,54.9228842,28507.34103
LIE,2009,4.687999058,2683.022794
LKA,2009,13974.77009,4632023.837
LSO,2009,4.287702217,1363.206654
LTU,2009,14407.62948,4512846.264
LUX,2009,216.4001089,118030.346
LVA,2009,34916.22387,10760789.05
MAC,2009,2.284762831,28.90050832
MAF,2009,0.659094748,244.2669608
MAR,2009,1197.397587,356312.444
MDA,2009,187.7122692,57151.89496
MDG,2009,136536.7714,64872823.16
MDV,2009,5.125170641,220.2811187
MEX,2009,281232.4493,100782347.1
MKD,2009,4300.738317,1724695.998
MLI,2009,157.6952096,50776.47776
MLT,2009,1.564504503,403.8812997
MMR,2009,216305.7758,117198144.9
MNE,2009,565.1699342,256027.5106
MNG,2009,81792.55041,10469493.06
MOZ,2009,217493.3896,72602317.14
MSR,2009,4.867550672,2566.091834
MTQ,2009,199.2454057,100375.7536
MUS,2009,241.8571806,107815.3347
MWI,2009,4030.387954,1529838.814
MYS,2009,622780.3721,442596911.2
MYT,2009,5.704664285,2886.551945
NAM,2009,85.37597753,17824.94263
NCL,2009,975.7904923,432894.9367
NGA,2009,25289.81782,10682735.05
NIC,2009,83097.23566,44306991.41
NLD,2009,1559.085973,636019.1308
NOR,2009,23316.51938,5765390.976
NPL,2009,5524.069591,2851227.443
NZL,2009,59613.13351,33368300.15
PAK,2009,920.7646923,317030.0618
PAN,2009,36946.83689,19342580.89
PER,2009,177914.326,111897302.3
PHL,2009,60889.62031,35777758.36
PLW,2009,30.21298275,23443.17053
PNG,2009,49210.43941,35986355.08
POL,2009,46925.78427,16590142.93
PRI,2009,952.6811919,480218.8354
PRK,2009,13113.70031,4561659.913
PRT,2009,39859.83057,13714277.86
PRY,2009,353183.6793,77458009.38
PSE,2009,1.244830224,224.8794557
REU,2009,187.1870171,96544.97059
ROU,2009,16176.93283,7419208.43
RUS,2009,2111640.886,416001337.4
RWA,2009,1381.965457,715429.5116
SAU,2009,0,7.566920243
SDN,2009,81.32070754,23068.06971
SEN,2009,160.8732679,55347.61988
SGP,2009,177.0473151,72654.02779
SLB,2009,6034.538307,4390483.386
SLE,2009,30546.33283,13652136.73
SLV,2009,4283.706821,1849325.439
SMR,2009,0.11155957,23.28580301
SOM,2009,307.1147457,68347.06114
SRB,2009,2506.968521,1150931.36
SSD,2009,8057.779471,2265172.946
SUR,2009,7362.475244,5313806.857
SVK,2009,11236.96289,5238230.555
SVN,2009,1951.304237,1022193.848
SWE,2009,208257.9325,49641972.12
SWZ,2009,10654.20484,6470153.586
SXM,2009,2.929710438,923.026057
SYC,2009,0.151819992,21.49719648
SYR,2009,130.9067774,33569.16409
TCA,2009,105.5949212,23339.42224
TCD,2009,1065.523055,299964.7705
TGO,2009,5579.997542,1873373.454
THA,2009,132690.267,70304621.48
TJK,2009,34.04102614,11625.66881
TKM,2009,12.98584265,3428.876857
TLS,2009,2633.964071,1497921.872
TTO,2009,1377.155902,704047.3846
TUN,2009,981.7533323,304719.4516
TUR,2009,28108.25361,7562305.864
TWN,2009,8161.887539,4538131.663
TZA,2009,143354.4568,46175097.09
UGA,2009,23293.00075,9929227.442
UKR,2009,48322.46427,17488587.19
UMI,2009,0.073094672,0
URY,2009,19279.78332,11805327.75
USA,2009,1608980.963,638741340.6
UZB,2009,96.40260709,27550.799
VCT,2009,29.89848461,16336.80395
VEN,2009,142405.7706,58900840.07
VGB,2009,5.188663247,2277.712191
VIR,2009,86.32896581,33431.62115
VNM,2009,137716.233,85409367.33
VUT,2009,1096.266946,631560.3692
XAD,2009,2.986785605,1004.515292
XCA,2009,7.276171761,230.3305629
XKO,2009,777.0112119,396571.7803
XNC,2009,21.1310787,5468.562154
ZAF,2009,67278.37208,44731851.57
ZMB,2009,117826.6622,43356233.09
ZWE,2009,19401.97113,7615579.223
AFG,2010,87.72845281,14724.34922
AGO,2010,159806.0913,51905266.59
AIA,2010,0.439017861,97.06996305
ALA,2010,633.7402828,173648.3774
ALB,2010,655.7933438,279910.6996
AND,2010,1.083722139,653.5100118
ARG,2010,413230.8224,95269552.5
ARM,2010,162.1726243,60058.84856
ATF,2010,6.334069089,0
ATG,2010,19.13647801,6719.954313
AUS,2010,290725.4987,48932083.86
AUT,2010,16712.86378,8009903.009
AZE,2010,549.6000884,174589.6757
BDI,2010,1904.664687,718569.0497
BEL,2010,10909.02127,5670662.271
BEN,2010,529.2388362,175715.0435
BES,2010,2.422487293,21.7137049
BFA,2010,6.957261039,19238.14497
BGD,2010,4667.802143,2281932.707
BGR,2010,3569.08976,1478422.02
BHS,2010,400.6439928,111203.176
BIH,2010,910.6377057,440531.4878
BLM,2010,0.293202837,85.93654424
BLR,2010,35754.09729,12180352.31
BLZ,2010,9765.90981,4448552.156
BMU,2010,0.914107481,285.7702132
BOL,2010,451759.1743,205434711.8
BRA,2010,2688896.176,1386011789
BRB,2010,17.46198449,5711.649004
BRN,2010,966.9865201,678162.9065
BTN,2010,4353.621654,2446126.786
BWA,2010,30.49984232,6741.322856
CAF,2010,48554.30071,23435152.45
CAN,2010,2104876.435,780103970.3
CHE,2010,1737.945462,919774.9996
CHL,2010,91495.54346,33946958.07
CHN,2010,627825.8802,272206189.1
CIV,2010,92491.85757,42911612.54
CMR,2010,57991.86698,31540280.61
COD,2010,810712.3887,471073625.3
COG,2010,44665.2334,25116779.14
COL,2010,197067.4213,109335843.2
COM,2010,92.29998246,48119.23126
CPV,2010,0.892166426,0
CRI,2010,13145.26709,6836351.396
CUB,2010,8608.089255,3097397.019
CUW,2010,1.729851275,393.5471991
CYM,2010,39.79336772,11565.6391
CYP,2010,63.95480702,17860.26821
CZE,2010,15441.63525,7414876.369
DEU,2010,75677.99611,39222693.66
DMA,2010,92.12036731,52405.03434
DNK,2010,4427.723897,1412349.538
DOM,2010,14102.67579,6110129.009
DZA,2010,2605.623817,824857.3274
ECU,2010,33772.34545,21599281.75
EGY,2010,98.18230588,26167.88673
ESP,2010,56093.42215,21274673.95
EST,2010,21496.37884,6056261.8
ETH,2010,20184.15652,9509987.216
FIN,2010,167507.2792,35997568.11
FJI,2010,2346.764318,1329554.576
FRA,2010,143265.2096,62938103.02
FSM,2010,76.66233752,53246.51515
GAB,2010,10674.18386,6492897.166
GBR,2010,28469.2259,12277479.4
GEO,2010,818.5918274,314521.8933
GGY,2010,0.151174032,51.65424124
GHA,2010,19500.00367,9025995.629
GIN,2010,16045.58987,6013770.79
GLP,2010,127.3858969,54098.61104
GMB,2010,23.82726274,6913.089158
GNB,2010,4900.406656,1769757.094
GNQ,2010,6592.942459,3870973.618
GRC,2010,7785.29902,1755261.334
GRD,2010,159.5560714,89726.49267
GTM,2010,59668.37394,27968084.38
GUF,2010,3205.635088,2419325.466
GUY,2010,10098.88591,6531910.909
HKG,2010,12.89914447,5355.429867
HND,2010,46085.25513,22661095.26
HRV,2010,3499.248261,1563931.491
HTI,2010,2084.361177,863643.3857
HUN,2010,11255.48786,4422445.742
IDN,2010,1279331.975,1010439623
IMN,2010,49.95639642,17204.25983
IND,2010,51317.10632,25469054.87
IRL,2010,3854.678751,1825728.476
IRN,2010,195.7900676,48120.73108
IRQ,2010,13.41544112,3644.314446
ISR,2010,89.07957605,19187.52475
ITA,2010,15806.37682,5062405.947
JAM,2010,2364.948067,1221572.148
JEY,2010,7.340422355,2576.224644
JOR,2010,0.065306392,15.13043057
JPN,2010,35745.32473,16174270
KAZ,2010,3108.915856,1093591.059
KEN,2010,22693.01006,10918052.31
KGZ,2010,260.9738158,85432.05213
KHM,2010,237881.9133,134204990.2
KNA,2010,18.53841191,8851.676525
KOR,2010,14425.15152,5191566.865
LAO,2010,167107.9998,88869170.75
LBN,2010,115.1806402,32701.06137
LBR,2010,20357.66583,10606513.49
LBY,2010,9.414285433,1869.391755
LCA,2010,99.84201268,51609.69997
LIE,2010,2.791921383,1741.128087
LKA,2010,7230.756199,2522765.228
LSO,2010,3.77271354,1223.085377
LTU,2010,21666.89043,6952532.55
LUX,2010,880.4352557,495601.8598
LVA,2010,48507.10998,15263063.48
MAC,2010,0.571166889,0
MAF,2010,0.512617015,210.8571185
MAR,2010,988.077067,304371.1427
MDA,2010,176.751139,53237.80782
MDG,2010,107218.8916,49124675.58
MDV,2010,3.135726146,112.1074051
MEX,2010,166728.9135,64144347.03
MKD,2010,2223.215056,943343.9564
MLI,2010,53.89056149,19019.67724
MLT,2010,0.626002233,142.2782109
MMR,2010,169913.2752,93316210.44
MNE,2010,210.939334,95159.27752
MNG,2010,8764.403873,1656492.869
MOZ,2010,194545.3857,67759699.12
MSR,2010,109.302041,58843.012
MTQ,2010,75.36671357,39379.24276
MUS,2010,23.26746884,11250.41417
MWI,2010,3981.955543,1546251.109
MYS,2010,430607.479,264270225.6
MYT,2010,31.90512951,15770.51979
NAM,2010,26.96556648,6332.513261
NCL,2010,550.4216422,245907.0631
NGA,2010,32782.06424,14841424.98
NIC,2010,212519.5892,112365359.9
NLD,2010,3403.342056,1391848.652
NOR,2010,40128.9106,9913949.909
NPL,2010,2347.698601,1278808.366
NZL,2010,56121.87428,31923486.1
PAK,2010,720.2208582,274559.9776
PAN,2010,15402.50593,8636713.575
PER,2010,142324.1422,91656143.56
PHL,2010,102649.4323,59920019.41
PLW,2010,32.72961264,24409.75475
PNG,2010,68761.27147,51195227.36
POL,2010,71835.17455,26269918.29
PRI,2010,595.2798262,313414.0983
PRK,2010,19020.61973,7044161.665
PRT,2010,48401.15284,16083661.84
PRY,2010,442300.4144,100433101.7
PSE,2010,1.310659812,316.4141123
REU,2010,223.3669453,110792.0158
ROU,2010,17781.76487,8341897.413
RUS,2010,1859545.073,422734093.6
RWA,2010,2449.768497,1201298.024
SDN,2010,41.83875765,13034.57842
SEN,2010,153.8253932,54768.26537
SGP,2010,43.99259687,17595.69116
SLB,2010,6418.017872,4762895.129
SLE,2010,8782.214514,3987275.324
SLV,2010,2873.017717,1213777.18
SOM,2010,139.6464292,34301.20024
SRB,2010,2461.868685,1122520.464
SSD,2010,3879.410411,1245103.231
SUR,2010,7000.397415,5286858.347
SVK,2010,17103.91757,8320669.593
SVN,2010,1433.951353,738013.7033
SWE,2010,263646.4209,62349602.52
SWZ,2010,6660.339483,3488012.658
SXM,2010,0.219730671,77.11713943
SYR,2010,240.5329666,53607.29703
TCA,2010,38.4186888,9607.33509
TCD,2010,254.6524739,70495.94484
TGO,2010,514.1051344,197343.7669
THA,2010,134984.3093,72549977.38
TJK,2010,10.85788965,3976.760328
TKM,2010,8.873221636,2623.952858
TLS,2010,649.0107169,380491.6855
TTO,2010,3406.833391,1787852.793
TUN,2010,398.0397192,127854.4706
TUR,2010,17007.96514,4829521.159
TWN,2010,2459.821989,1343219.943
TZA,2010,138486.4105,47306821.28
UGA,2010,34149.41893,16823422.76
UKR,2010,52441.05515,20187202.68
URY,2010,17826.26894,12400996.27
USA,2010,2167662.188,760490364.6
UZB,2010,31.92424279,9315.699105
VCT,2010,65.79194187,35759.10143
VEN,2010,101285.5821,46725318.34
VGB,2010,3.946225116,1773.530558
VIR,2010,21.34495411,8194.804305
VNM,2010,174256.1939,106820226.6
VUT,2010,307.6289117,174550.0536
XAD,2010,0.127113335,44.66919244
XCA,2010,21.92282945,879.7096734
XKO,2010,468.2772286,229376.6568
XNC,2010,9.773423312,3079.361035
ZAF,2010,61758.75127,42215912.38
ZMB,2010,173983.6323,66185718.07
ZWE,2010,6635.29841,2358257.467
AFG,2011,112.9550622,19825.86058
AGO,2011,182927.9155,56819738.22
AIA,2011,1.024562784,208.1762938
ALA,2011,465.8224431,134771.3402
ALB,2011,1188.248196,347756.0884
AND,2011,0.913257606,448.7880436
ARG,2011,499187.1777,110402442.9
ARM,2011,173.9885745,64601.48686
ATG,2011,25.83647597,9031.080049
AUS,2011,121315.7073,43825719.42
AUT,2011,18089.76136,9316772.067
AZE,2011,147.4556886,47009.13778
BDI,2011,960.5865305,390368.0861
BEL,2011,5016.268619,2694122.874
BEN,2011,654.6675256,262012.2754
BES,2011,8.809001751,52.30103739
BFA,2011,15.31876527,8364.882841
BGD,2011,4181.292614,2126000.35
BGR,2011,3331.690642,1392569.743
BHS,2011,624.7938525,180507.2561
BIH,2011,970.6150882,426138.6248
BLR,2011,45367.01353,15936962.45
BLZ,2011,26386.27978,12708579.87
BMU,2011,0.130451297,44.18213602
BOL,2011,330239.2107,144282255.1
BRA,2011,1923363.695,1035926451
BRB,2011,18.13697373,6952.318957
BRN,2011,2620.363235,1922112.526
BTN,2011,1090.993589,602776.2484
BWA,2011,21.43335793,4230.684438
CAF,2011,49140.1549,22678190.91
CAN,2011,2160700.601,896694720
CHE,2011,1939.854318,1093485.855
CHL,2011,99349.74402,36700808.6
CHN,2011,598586.6214,275711953.9
CIV,2011,124683.4927,58870424.24
CMR,2011,27651.74511,15519994.77
COD,2011,429540.0787,249851071.1
COG,2011,28374.34432,16090294.94
COL,2011,189829.019,105876045.1
COM,2011,122.6120992,60870.00958
CPV,2011,16.40944346,0
CRI,2011,10495.8143,5515551.372
CUB,2011,16312.75171,5550792.772
CUW,2011,1.354661964,334.9291546
CYM,2011,39.77471242,12292.32767
CYP,2011,118.5263928,36984.77181
CZE,2011,21853.28487,10390570.68
DEU,2011,34271.55205,16867799.43
DMA,2011,44.46318315,25723.82154
DNK,2011,3132.382287,1022174.36
DOM,2011,12960.42198,5570843.663
DZA,2011,8344.084462,2754129.143
ECU,2011,43630.40737,29087375.25
EGY,2011,102.6233366,34701.38387
ESP,2011,39325.56851,15437245.22
EST,2011,27199.28505,7852439.83
ETH,2011,15462.73448,7468137.251
FIN,2011,159354.7009,33768042.88
FJI,2011,552.8023927,300178.0159
FRA,2011,64074.31686,30295562.6
GAB,2011,18160.65516,10824004.94
GBR,2011,22656.55517,10482976.49
GEO,2011,539.7143638,187703.3255
GGY,2011,0.504209012,199.6079505
GHA,2011,36242.63011,17524791.45
GIN,2011,27637.96099,10012980.29
GLP,2011,73.90693009,33289.98551
GMB,2011,30.422627,7576.002844
GNB,2011,4283.911161,1594745.177
GNQ,2011,7706.364529,4748663.04
GRC,2011,6198.616502,1517314.576
GRD,2011,40.18600682,23568.68551
GTM,2011,40586.90124,19674549.8
GUF,2011,2708.796845,2049687.392
GUY,2011,8362.988172,5618378.578
HKG,2011,15.46864002,5526.765247
HND,2011,52571.55293,25528025.63
HRV,2011,2918.689848,1238174.618
HTI,2011,2564.210033,1022310.714
HUN,2011,8225.275769,3261939.773
IDN,2011,1543628.923,1202731124
IMN,2011,12.03946139,4108.637554
IND,2011,88460.35915,43096508.21
IRL,2011,3108.828269,1534190.563
IRN,2011,238.9121501,55080.87385
IRQ,2011,3.290135532,960.5966292
ISR,2011,1065.392352,220904.3
ITA,2011,11450.62657,3597852.734
JAM,2011,2385.22242,1266796.138
JEY,2011,3.188722276,1353.691394
JPN,2011,35955.32689,16569711.27
KAZ,2011,4852.338243,1849874.714
KEN,2011,17299.75727,8453350.61
KGZ,2011,111.9822805,33892.51302
KHM,2011,192154.6655,120627264.1
KNA,2011,12.35880576,5995.167244
KOR,2011,11709.67902,4237785.495
LAO,2011,130932.9584,69116414.65
LBN,2011,139.409047,41753.59333
LBR,2011,34444.33602,17826894.57
LBY,2011,9.487611197,1972.153996
LCA,2011,61.57842812,33522.1063
LIE,2011,1.84293668,1174.47185
LKA,2011,14736.92208,4994527.979
LSO,2011,3.354078545,1276.891201
LTU,2011,21735.15551,7429255.662
LUX,2011,447.8086715,256778.8749
LVA,2011,44737.56113,14517592.71
MAC,2011,0.713975236,0
MAF,2011,9.520155042,3652.295544
MAR,2011,3392.461738,1131311.992
MDA,2011,186.8124952,55869.34201
MDG,2011,162323.482,81012567.08
MDV,2011,10.56215889,415.1605557
MEX,2011,186771.2996,72192108.52
MKD,2011,2156.632677,929496.3622
MLI,2011,165.7856628,54148.90734
MLT,2011,1.438825873,330.2128668
MMR,2011,135716.3642,75104244.12
MNE,2011,494.3156,206979.2297
MNG,2011,3550.509212,1092031.319
MOZ,2011,150242.3884,49599183.83
MSR,2011,6.34311255,3629.97393
MTQ,2011,152.9927397,78638.06023
MUS,2011,487.3194964,199480.2938
MWI,2011,8216.209944,3696896.616
MYS,2011,463078.372,302286306.2
MYT,2011,2.327297514,1061.000779
NAM,2011,70.90416643,13641.56031
NCL,2011,709.1568659,332906.7667
NGA,2011,53891.48864,22399553.34
NIC,2011,43289.75705,23885314.92
NLD,2011,1155.291881,481690.8538
NOR,2011,32768.91954,8197472.694
NPL,2011,2816.45997,1581673.711
NZL,2011,59943.05383,35237249.97
PAK,2011,463.384443,173203.1669
PAN,2011,23104.0935,12844520.19
PER,2011,125265.0905,80429478.49
PHL,2011,33252.86178,20651212.96
PLW,2011,30.59188478,23517.79335
PNG,2011,53046.45901,40273912.76
POL,2011,56650.18083,21386703.72
PRI,2011,1227.7625,620834.7809
PRK,2011,5431.467607,1913674.901
PRT,2011,26672.76359,9768356.343
PRY,2011,457195.7334,106693703.7
PSE,2011,0.261357318,67.79255623
REU,2011,562.4162711,249553.5772
ROU,2011,16927.42175,8112241.04
RUS,2011,3021487.904,566204028.5
RWA,2011,925.9345725,524235.5977
SDN,2011,205.2396583,57735.2564
SEN,2011,116.8420487,38613.93135
SGP,2011,73.9111539,29534.63806
SLB,2011,5860.705993,4330734.428
SLE,2011,33929.46108,15171764.35
SLV,2011,3242.219007,1427743.163
SOM,2011,184.5080426,43536.63445
SPM,2011,0.053029116,0
SRB,2011,2210.161611,1044501.46
SSD,2011,9011.574753,2898433.59
SUR,2011,5696.75455,4346006.21
SVK,2011,11543.84555,5490814.345
SVN,2011,1436.134584,751780.3728
SWE,2011,205321.3007,51692517.95
SWZ,2011,2621.924535,1279243.969
SXM,2011,2.563523423,899.6175416
SYR,2011,155.8983513,46899.62146
TCA,2011,14.59910543,4020.744888
TCD,2011,920.0001788,250563.3397
TGO,2011,1255.77898,525320.585
THA,2011,94544.69378,49579310.9
TJK,2011,20.20170652,6783.555475
TKM,2011,16.51523348,4954.515509
TLS,2011,1463.476667,796541.2915
TTO,2011,374.7194797,207581.1023
TUN,2011,2203.890028,718415.4031
TUR,2011,23887.92723,6732112.272
TWN,2011,1461.486996,772710.9928
TZA,2011,137805.3347,46892246.82
UGA,2011,65067.31794,30220036.91
UKR,2011,60355.87402,23971622
